School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Lutheran St. Charles,31.69,17.98,49.67,1,2,1
Lamar,17.98,23.42,41.41,5,1,2
Richmond,21.48,15.16,36.65,2,3,3
Lafayette County,20.73,10.97,31.7,3,7,4
Bowling Green,18.99,9.05,28.04,4,10,5
Ava,14.2,10.88,25.08,7,8,6
Fair Grove,16.75,3.67,20.41,6,17,7
Hallsville,13.37,6.86,20.23,9,13,8
Maryville,5.26,14.02,19.27,13,5,9
Lift for Life Academy Charter,6.33,8.16,14.48,12,11,10
Duchesne,-0.7,14.38,13.68,20,4,11
Warsaw,4.84,5.74,10.58,14,14,12
Central (New Madrid County),13.44,-4.34,9.11,8,25,13
Butler,1.76,4.92,6.68,17,15,14
St. Michael the Archangel,9.7,-5.87,3.83,10,30,15
Centralia,-2.11,4.09,1.98,21,16,16
Liberty (Mountain View),3.56,-2.06,1.5,16,20,17
Jefferson (Festus),-0.63,1.66,1.04,19,18,18
Macon,6.89,-6.31,0.57,11,33,19
Palmyra,-10.12,9.5,-0.62,32,9,20
Holden,-12.18,11.33,-0.85,35,6,21
Lathrop,-9.6,8.07,-1.53,29,12,22
Pembroke Hill,4.29,-8.43,-4.14,15,40,23
California,1.0,-6.18,-5.17,18,31,24
Brookfield,-12.81,1.35,-11.45,37,19,25
Hermann,-7.83,-3.78,-11.6,25,23,26
Strafford,-10.11,-2.28,-12.4,31,22,27
Montgomery County,-7.12,-7.23,-14.35,23,35,28
Forsyth,-2.37,-12.07,-14.44,22,43,29
Trenton,-8.4,-6.25,-14.65,27,32,30
Hogan Prep Academy Charter,-9.88,-4.86,-14.74,30,28,31
East Newton,-10.55,-4.53,-15.08,33,27,32
Grandview (Hillsboro),-7.92,-7.54,-15.46,26,36,33
Versailles,-7.74,-8.4,-16.14,24,39,34
Lawson,-12.64,-4.23,-16.88,36,24,35
North Callaway,-11.73,-5.71,-17.44,34,29,36
St. Francis Borgia,-14.15,-4.38,-18.53,39,26,37
Lexington,-12.92,-8.49,-21.41,38,41,38
Mt. Vernon,-19.28,-2.24,-21.52,47,21,39
Springfield Catholic,-15.12,-8.21,-23.33,41,38,40
Carnahan,-8.77,-15.58,-24.35,28,48,41
Houston,-14.78,-10.62,-25.4,40,42,42
Willow Springs,-18.36,-7.58,-25.94,46,37,43
Knob Noster,-15.52,-12.21,-27.73,43,44,44
Kelly,-22.38,-6.57,-28.95,49,34,45
Clark County,-18.1,-12.81,-30.91,45,45,46
El Dorado Springs,-17.77,-13.19,-30.96,44,46,47
Lutheran South,-22.18,-13.48,-35.66,48,47,48
Cuba,-15.23,-22.11,-37.34,42,49,49
East Prairie,-25.9,-26.65,-52.56,51,50,50
Lone Jack with Kingsville,-25.78,-28.21,-53.99,50,51,51
Clever,-29.31,-36.47,-65.78,52,52,52
Missouri Military Academy,-40.98,-37.82,-78.8,53,53,53
