School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
West Plains,29.12,22.45,51.57,1,2,1
Smithville,21.77,29.44,51.21,5,1,2
Hannibal,22.89,19.92,42.81,3,3,3
MICDS,28.74,12.91,41.66,2,7,4
Lincoln College Prep,14.49,17.56,32.06,9,5,5
Hillsboro,7.67,18.26,25.93,14,4,6
North County,14.64,10.24,24.88,8,10,7
Nevada,22.64,2.06,24.7,4,21,8
McDonald County,8.97,14.26,23.23,11,6,9
Bolivar,8.06,9.57,17.63,13,12,10
Union,5.59,10.52,16.11,19,8,11
Kearney,5.43,10.31,15.73,21,9,12
Jefferson City,16.03,-0.96,15.07,7,28,13
St. Dominic,7.65,7.39,15.04,15,13,14
Festus,7.45,5.43,12.88,16,14,15
Excelsior Springs,7.27,5.02,12.29,17,15,16
Logan-Rogersville,8.26,3.84,12.1,12,17,17
Carl Junction,1.96,9.87,11.83,26,11,18
McCluer,19.7,-10.76,8.95,6,37,19
Harrisonville,5.31,2.64,7.95,22,19,20
Farmington,3.57,3.94,7.51,24,16,21
Warrensburg,3.15,2.65,5.81,25,18,22
Marshfield,4.96,0.16,5.12,23,25,23
Parkway North,6.37,-2.36,4.0,18,31,24
Kirksville,0.89,1.48,2.37,27,22,25
Van Horn,-0.22,0.53,0.31,28,24,26
Winnetonka,-1.36,-2.14,-3.5,29,30,27
Monett,-3.94,-0.1,-4.03,31,26,28
John Burroughs,-3.94,-0.77,-4.71,32,27,29
Grandview,-2.2,-3.22,-5.42,30,32,30
Jennings,-6.83,0.96,-5.87,36,23,31
Lafayette (St. Joseph),5.56,-11.58,-6.01,20,39,32
Pacific,9.31,-18.29,-8.98,10,45,33
Hazelwood East,-7.03,-2.13,-9.16,37,29,34
Hillcrest,-4.08,-7.5,-11.58,33,34,35
Marshall,-15.12,2.41,-12.71,40,20,36
Sikeston,-10.62,-3.62,-14.24,39,33,37
University City,-6.69,-12.17,-18.86,35,40,38
Moberly,-9.41,-10.56,-19.97,38,36,39
Warrenton,-5.99,-15.42,-21.41,34,43,40
Parkway Central,-15.97,-10.83,-26.8,41,38,41
Gateway,-19.54,-7.7,-27.24,43,35,42
Windsor (Imperial),-20.59,-13.5,-34.09,47,41,43
St. Charles,-20.54,-14.96,-35.5,46,42,44
McCluer North,-16.27,-19.63,-35.89,42,46,45
Perryville,-20.43,-15.52,-35.95,44,44,46
Clayton,-22.24,-23.08,-45.31,48,48,47
Riverview Gardens,-20.53,-32.85,-53.38,45,49,48
East (Kansas City),-33.32,-22.98,-56.29,50,47,49
Affton,-25.28,-35.23,-60.51,49,50,50
